dialogue_line,anger,disgust,fear,joy,neutral,sadness,surprise
"What?..... What, you wanna spell it out with noodles?",0.002896853955462575,0.0021690400317311287,0.002664415165781975,0.0009952082764357328,0.0292679313570261,0.00026139573310501873,0.9617452025413513
"No, it's, it's more of a fifth date kinda revelation.",0.0018404234433546662,0.004576699808239937,0.0005863670376129448,0.0028383154422044754,0.9852317571640015,0.00344675499945879,0.0014796581817790866
"Oh, so there is gonna be a fifth date?",0.0024802626576274633,0.0006972297560423613,0.0015611075796186924,0.020601650699973106,0.3033033013343811,0.0013099127681925893,0.6700465679168701
Isn't there?,0.003707878990098834,0.001268045511096716,0.0010153305483981967,0.14587493240833282,0.6771922707557678,0.0011912810150533915,0.1697501838207245
"Yeah... yeah, I think there is. -What were you gonna say?",0.001989580225199461,0.0016512536676600575,0.030433818697929382,0.0020604964811354876,0.9171524047851562,0.0029333988204598427,0.04377908259630203
"Well, ever-ev-... ever since she left me, um, I haven't been able to, uh, perform. (Monica takes a sip of her drink.) ...Sexually.",0.004377640783786774,0.18508602678775787,0.15661729872226715,0.17376330494880676,0.37126877903938293,0.10541259497404099,0.003474315395578742
"(spitting out her drink in shock) Oh God, oh God, I am sorry... I am so sorry...",0.0008777291513979435,0.0028923104982823133,0.033242128789424896,0.0020908324513584375,0.006689971312880516,0.9347482919692993,0.019458677619695663
It's okay...,0.0034672787878662348,0.0033726447727531195,0.006864596623927355,0.0014431755989789963,0.9716029167175293,0.01238944847136736,0.0008598295971751213
I know being spit on is probably not what you need right now. Um... how long?,0.020579485222697258,0.8614721894264221,0.006833626423031092,0.0030144951306283474,0.09173712879419327,0.005386337637901306,0.01097659021615982
Two years.,0.01049737073481083,0.036463603377342224,0.00423712283372879,0.0020269621163606644,0.3555321991443634,0.5898591876029968,0.0013835588470101357
Wow! I'm-I'm-I'm glad you smashed her watch!,0.005868746433407068,0.0007976157357916236,0.001063204137608409,0.9328885078430176,0.002301461761817336,0.0008473959169350564,0.056232988834381104
"So you still think you, um... might want that fifth date?",0.0030924754682928324,0.0018957171123474836,0.004050967283546925,0.001665795687586069,0.778406023979187,0.0029109830502420664,0.20797796547412872
"(pause)...Yeah. Yeah, I do.",0.0026957071386277676,0.00770998140797019,0.03580760583281517,0.003305245889350772,0.9270079731941223,0.0154211251065135,0.008052417077124119
"We are gathered here today to join Joanne Louise Cunningham and Charles, Chachi-Chachi-Chachi, Arcola in the bound of holy matrimony.",0.0028279938269406557,0.0011714929714798927,0.0007495313766412437,0.5976293087005615,0.39386019110679626,0.001382850925438106,0.002378691453486681
Oh...see... but Joanne loved Chachi! That's the difference!,0.07543903589248657,0.011237596161663532,0.002659877995029092,0.0927816852927208,0.01239981222897768,0.0014870120212435722,0.8039950132369995
"(scornful) Grab a spoon. Do you know how long it's been since I've grabbed a spoon? Do the words 'Billy, don't be a hero' mean anything to you?",0.039800453931093216,0.4657098054885864,0.17913740873336792,0.007488242816179991,0.2820751965045929,0.02216404676437378,0.003624849021434784
"Great story!  But, I uh, I gotta go, I got a date with Andrea--Angela--Andrea...  Oh man, (looks to Chandler)",0.00385454623028636,0.0006852420629002154,0.01200636476278305,0.4845505952835083,0.45122677087783813,0.01866084896028042,0.029015544801950455
"Angela's the screamer, Andrea has cats.",0.0017410415457561612,0.0018818426178768277,0.0006490328232757747,0.0030933080706745386,0.9879926443099976,0.003244613530114293,0.0013974785106256604
Right.  Thanks.  It's June.  I'm outta here. (Exits.),0.11340155452489853,0.11044801026582718,0.07081129401922226,0.050529200583696365,0.5729040503501892,0.051751378923654556,0.030154485255479813
"Y'know, here's the thing. Even if I could get it together enough to- to ask a woman out,... who am I gonna ask? (He gazes out of the window.)",0.03545806184411049,0.1883690506219864,0.30740660429000854,0.014996616169810295,0.38940688967704773,0.06061268970370293,0.00375004974193871
"Isn't this amazing? I mean, I have never made coffee before in my entire life.",0.001267345855012536,0.0006496866117231548,0.001716039958409965,0.8875520825386047,0.003759644227102399,0.0008927502785809338,0.10416238009929657
That is amazing.,0.0007453678990714252,0.0005201497115194798,0.0015419957926496863,0.9340787529945374,0.005414806306362152,0.0008061008993536234,0.056892942637205124
Congratulations.,0.002706666709855199,0.0010293870000168681,0.00032709777588024735,0.8213205933570862,0.16368414461612701,0.001170650590211153,0.009761466644704342
"Y'know, I figure if I can make coffee, there isn't anything I can't do.",0.010971338488161564,0.00335056078620255,0.008498810231685638,0.007994968444108963,0.9434441328048706,0.025285355746746063,0.00045477732783183455
"If can invade Poland, there isn't anything I can't do.",0.050020188093185425,0.0023429386783391237,0.02374781109392643,0.015386812388896942,0.8774314522743225,0.030410271137952805,0.0006605326198041439
"Listen, while you're on a roll, if you feel like you gotta make like a Western omelet or something... (Joey and Chandler taste the coffee, grimace, and pour it into a plant pot.) Although actually I'm really not that hungry...",0.008814439177513123,0.14234007894992828,0.016954129561781883,0.12212462723255157,0.48441824316978455,0.22432319819927216,0.001025293837301433
"(entering, to herself) Oh good, Lenny and Squigy are here.",0.0011385161196812987,0.0010283793089911342,0.0005901848780922592,0.9139406681060791,0.07629816979169846,0.0005991656798869371,0.006404945161193609
Morning. Good morning.,0.0006633845041505992,0.0006598925683647394,0.0008069962495937943,0.006136848125606775,0.9884796738624573,0.0016918134642764926,0.0015614294679835439
(entering from Monica's room) Morning.,0.0008037864463403821,0.0008345535607077181,0.0012832924257963896,0.001344918506219983,0.9856245517730713,0.0009730167221277952,0.009135983884334564
"Morning, Paul.",0.0007134949555620551,0.0008648324874229729,0.0008528653997927904,0.001043831929564476,0.9923660159111023,0.001640907023102045,0.002518013585358858
"Hello, Paul.",0.0007164257112890482,0.0010509240673854947,0.0004277483676560223,0.0019648754969239235,0.9925138354301453,0.0008249410893768072,0.002501196227967739
"Hi, Paul, is it?",0.0011162023292854428,0.0004934887401759624,0.0006287092692218721,0.005205524619668722,0.9644886255264282,0.000416311901062727,0.027651159092783928
Thank you!  Thank you so much!,0.0008995765820145607,0.00014802762598264962,0.0003506955981720239,0.9897850155830383,0.004885121248662472,0.00035728211514651775,0.0035743650514632463
Stop!,0.9613491892814636,0.0033876346424221992,0.006463977508246899,0.0017146057216450572,0.0038993775378912687,0.0005725565715692937,0.022612759843468666
"No, I'm telling you last night was like umm, all my birthdays, both graduations, plus the barn raising scene in Witness.",0.0030611723195761442,0.0077721234411001205,0.013706190511584282,0.040001869201660156,0.911354124546051,0.01924366131424904,0.004860967397689819
We'll talk later.,0.002261855872347951,0.0012116312282159925,0.0006700691883452237,0.0011938657844439149,0.992006242275238,0.0015651886351406574,0.0010911100544035435
Yeah. (They kiss) Thank you. (Exits),0.0010943186935037374,0.004531397949904203,0.001076261280104518,0.7276235818862915,0.26222673058509827,0.0019387330394238234,0.0015089447842910886
That wasn't a real date?! What the hell do you do on a real date?,0.38564351201057434,0.02453812211751938,0.00429987208917737,0.0014376158360391855,0.003685072995722294,0.007477157283574343,0.5729186534881592
"Shut up, and put my table back.",0.8175662159919739,0.05024321377277374,0.001666289521381259,0.001148505718447268,0.12295453995466232,0.004239898175001144,0.0021813460625708103
Okayyy! (They do so.),0.07658453285694122,0.021408135071396828,0.0049880496226251125,0.2557274401187897,0.6262107491493225,0.001217776327393949,0.013863319531083107
"All right, kids, I gotta get to work. If I don't input those numbers,... it doesn't make much of a difference...",0.25540691614151,0.16742375493049622,0.03147437795996666,0.0028022995684295893,0.28674250841140747,0.2544710636138916,0.0016791323432698846
"So, like, you guys all have jobs?",0.0054071806371212006,0.0012106728972867131,0.0010361972963437438,0.0021332851611077785,0.7127116918563843,0.0006552752456627786,0.2768456041812897
"Yeah, we all have jobs. See, that's how we buy stuff.",0.0045745172537863255,0.0036377012729644775,0.0007720257272012532,0.012788013555109501,0.9706001877784729,0.007070389576256275,0.0005572672234848142
"Yeah, I'm an actor.",0.0006100952159613371,0.0013357863062992692,0.0012807139428332448,0.01041348371654749,0.9818316698074341,0.0036047252360731363,0.0009234350873157382
Wow! Would I have seen you in anything?,0.00210757227614522,0.0008329932461492717,0.003417360130697489,0.03534894809126854,0.0031404471956193447,0.0004558892687782645,0.9546968340873718
I doubt it. Mostly regional work.,0.0018355721840634942,0.0016245100414380431,0.0009335785289295018,0.001459842431358993,0.9866763353347778,0.005144043359905481,0.0023260603193193674
"Oh wait, wait, unless you happened to catch the Reruns' production of Pinocchio, at the little theater in the park.",0.0019437544979155064,0.008263355121016502,0.007684131618589163,0.004325642250478268,0.9587832093238831,0.0017258028965443373,0.017274217680096626
"Look, it was a job all right?",0.01757132075726986,0.0009842875879257917,0.0018284114776179194,0.002600280800834298,0.9342020153999329,0.000511248828843236,0.0423024520277977
"'Look, Gippetto, I'm a real live boy.'",0.023331062868237495,0.03645874932408333,0.039930664002895355,0.1345459371805191,0.7563759088516235,0.005806476343423128,0.0035512070171535015
I will not take this abuse. (Walks to the door and opens it to leave.),0.13532845675945282,0.7415685057640076,0.013408420607447624,0.005007095634937286,0.0855088159441948,0.018300045281648636,0.0008786323014646769
"You're right, I'm sorry. (Burst into song and dances out of the door.) ""Once I was a wooden boy, a little wooden boy...""",0.008678355254232883,0.12180466204881668,0.1427929848432541,0.02087336964905262,0.5055069327354431,0.17122341692447662,0.029120279476046562
"You should both know, that he's a dead man.  Oh, Chandler? (Starts after Chandler.)",0.01449612807482481,0.09669491648674011,0.022786162793636322,0.0012741893297061324,0.18110337853431702,0.0346420519053936,0.6490032076835632
So how you doing today? Did you sleep okay? Talk to Barry? I can't stop smiling.,0.003950750455260277,0.0017521058907732368,0.00117007689550519,0.8229824304580688,0.15327613055706024,0.004112491384148598,0.012756098061800003
I can see that. You look like you slept with a hanger in your mouth.,0.0010380602907389402,0.8718020915985107,0.0032665792386978865,0.011048560030758381,0.042389608919620514,0.0020900024101138115,0.06836512684822083
"I know, he's just so, so... Do you remember you and Tony DeMarco?",0.0008828015998005867,0.0015515497652813792,0.007192694582045078,0.01678849570453167,0.9451603293418884,0.006361234467476606,0.022062789648771286
"Oh, yeah.",0.0019796635024249554,0.0031990990974009037,0.0022818055003881454,0.00950455479323864,0.9683359265327454,0.013986676000058651,0.0007123047835193574
"Well, it's like that. With feelings.",0.001949663506820798,0.007988248020410538,0.0005606412887573242,0.007661411073058844,0.9731658697128296,0.008050227537751198,0.0006239642971195281
Oh wow. Are you in trouble.,0.0024852436035871506,0.001300072530284524,0.02813686989247799,0.0035323326010257006,0.002385866828262806,0.0012446558102965355,0.9609149694442749
Big time!,0.027384277433156967,0.0009605129598639905,0.0033843673299998045,0.8241792917251587,0.04139377176761627,0.0013442839263007045,0.10135357081890106
Want a wedding dress?   Hardly used.,0.0075316703878343105,0.0009965993231162429,0.00487197982147336,0.004008559510111809,0.4586523771286011,0.11220841854810715,0.4117303192615509
"I think we are getting a little ahead of selves here. Okay. Okay. I am just going to get up, go to work and not think about him all day. Or else I'm just gonna get up and go to work.",0.013327629305422306,0.01190588716417551,0.008196315728127956,0.022451158612966537,0.736452043056488,0.20714198052883148,0.0005249697715044022
